SEQUENCE1,SEQUENCE2,SEQUENCE3,SEQUENCE4,ORG,OBJ,PROJECT,ACCOUNT,ACCOUNT DESCRIPTION,TYPE,ORIGINAL APPROP,,,,,
1000,80,8060,522500,10008200,522500,,1000-80-80-8060-800810-000000-000-522500-,Telecommunications,E,"8,692",,,,,
1000,80,8060,522510,10008190,522510,,1000-80-80-8060-000000-000000-000-522510-,ISP Telecommunications,E,"8,590",,,,,
1000,80,8060,522510,10008200,522510,,1000-80-80-8060-800810-000000-000-522510-,ISP Telecommunications,E,"1,445",,,,,
1000,80,8060,522520,10008190,522520,,1000-80-80-8060-000000-000000-000-522520-,Utilities,E,"135,000",,,,,
1000,80,8060,522520,10008200,522520,,1000-80-80-8060-800810-000000-000-522520-,Utilities,E,"31,343",,,,,
1000,80,8060,523000,10008190,523000,,1000-80-80-8060-000000-000000-000-523000-,ISP Insurance Premiums,E,"218,091",,,,,
1000,80,8060,523000,10008200,523000,,1000-80-80-8060-800810-000000-000-523000-,ISP Insurance Premiums,E,"56,452",,,,,
1000,80,8060,523010,10008190,523010,,1000-80-80-8060-000000-000000-000-523010-,ISP Insurance Administration,E,"33,179",,,,,
1000,80,8060,523010,10008200,523010,,1000-80-80-8060-800810-000000-000-523010-,ISP Insurance Administration,E,"8,588",,,,,
1000,80,8060,523500,10008190,523500,,1000-80-80-8060-000000-000000-000-523500-,Licenses And Taxes,E,975,,,,,
1000,80,8060,523500,10008200,523500,,1000-80-80-8060-800810-000000-000-523500-,Licenses And Taxes,E,159,,,,,
1000,80,8060,524020,10008190,524020,,1000-80-80-8060-000000-000000-000-524020-,Rental Of Equipment,E,"5,620",,,,,
1000,80,8060,524020,10008200,524020,,1000-80-80-8060-800810-000000-000-524020-,Rental Of Equipment,E,300,,,,,
1000,80,8060,529000,10008190,529000,,1000-80-80-8060-000000-000000-000-529000-,Travel & Meetings,E,"2,075",,,,,
1000,80,8060,529000,10008200,529000,,1000-80-80-8060-800810-000000-000-529000-,Travel & Meetings,E,630,,,,,
1000,80,8060,529010,10008190,529010,,1000-80-80-8060-000000-000000-000-529010-,Empl Reimb Training Exp,E,"1,250",,,,,
1000,80,8060,529020,10008190,529020,,1000-80-80-8060-000000-000000-000-529020-,Training Conf & Meetings,E,"5,450",,,,,
1000,80,8060,529020,10008200,529020,,1000-80-80-8060-800810-000000-000-529020-,Training Conf & Meetings,E,"2,315",,,,,
1000,80,8060,529030,10008190,529030,,1000-80-80-8060-000000-000000-000-529030-,Postage,E,150,,,,,
1000,80,8060,529030,10008200,529030,,1000-80-80-8060-800810-000000-000-529030-,Postage,E,466,,,,,
1000,80,8060,529040,10008190,529040,,1000-80-80-8060-000000-000000-000-529040-,Printing & Publishing,E,"5,300",,,,,
1000,80,8060,529040,10008200,529040,,1000-80-80-8060-800810-000000-000-529040-,Printing & Publishing,E,"2,176",,,,,
1000,80,8060,529050,10008190,529050,,1000-80-80-8060-000000-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,"3,510",,,,,
1000,80,8060,529050,10008200,529050,,1000-80-80-8060-800810-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,836,,,,,
1000,80,8060,560100,10008190,560100,,1000-80-80-8060-000000-000000-000-560100-,Reimbursed Expenses,E,"1,401,440",,,,,
1000,80,8087,522250,10808060,522250,,1000-80-80-8087-000000-000000-000-522250-,Technology Services,E,0,,,,,
1001,42,4270,520471,10010050,520471,,1001-42-42-4270-000000-000000-000-520471-,Street Resurfacing-Contract,E,"10,361,757",,,,,
1001,42,4270,520471,10010080,520471,,1001-42-42-4270-427010-000000-000-520471-,Street Resurfacing-Contract,E,0,,,,,
1001,42,4270,520472,10010050,520472,,1001-42-42-4270-000000-000000-000-520472-,Street Resurfacing-City,E,"9,389,887",,,,,
1001,42,4270,520472,10010060,520472,,1001-42-42-4270-420790-000000-000-520472-,Street Resurfacing-City,E,0,,,,,
1001,42,4270,520472,10010070,520472,,1001-42-42-4270-426550-000000-000-520472-,Street Resurfacing-City,E,0,,,,,
1001,42,4270,520472,10010090,520472,,1001-42-42-4270-428850-000000-000-520472-,Street Resurfacing-City,E,0,,,,,
1001,42,4270,520473,10010050,520473,,1001-42-42-4270-000000-000000-000-520473-,Drainage Maintenance,E,"160,860",,,,,
1001,42,4270,520473,10010060,520473,,1001-42-42-4270-420790-000000-000-520473-,Drainage Maintenance,E,0,,,,,
1001,42,4270,520473,10010070,520473,,1001-42-42-4270-426550-000000-000-520473-,Drainage Maintenance,E,0,,,,,
1001,42,4270,520473,10010090,520473,,1001-42-42-4270-428850-000000-000-520473-,Drainage Maintenance,E,0,,,,,
1001,42,4270,520474,10010050,520474,,1001-42-42-4270-000000-000000-000-520474-,Annexation,E,"250,000",,,,,
1001,42,4270,520475,10010050,520475,,1001-42-42-4270-000000-000000-000-520475-,Snow Removal,E,"150,000",,,,,
1001,42,4270,520476,10010050,520476,,1001-42-42-4270-000000-000000-000-520476-,Wheelchair Ramps,E,"150,000",,,,,
1001,42,4270,520477,10010050,520477,,1001-42-42-4270-000000-000000-000-520477-,Physical Inventory of Streets,E,"12,000",,,,,
1001,42,4270,520478,10010050,520478,,1001-42-42-4270-000000-000000-000-520478-,Stormwater Program Fees,E,"1,137,273",,,,,
1001,42,4270,520479,10010050,520479,,1001-42-42-4270-000000-000000-000-520479-,Pavement Mgt System,E,"160,000",,,,,
1001,42,4270,524020,10010050,524020,,1001-42-42-4270-000000-000000-000-524020-,Rental Of Equipment,E,"1,151,957",,,,,
1001,42,4270,524020,10010080,524020,,1001-42-42-4270-427010-000000-000-524020-,Rental Of Equipment,E,0,,,,,
1001,42,4270,530140,10010050,530140,,1001-42-42-4270-000000-000000-000-530140-,Traf Sigs & Contr Dev,E,"623,786",,,,,
6000,40,4010,510100,60000670,510100,,6000-40-40-4010-401000-000000-998-510100-,Salaries & Wages - Regular,E,"788,722",,,,,
6000,40,4010,510100,60000680,510100,,6000-40-40-4010-401030-000000-998-510100-,Salaries & Wages - Regular,E,"602,376",,,,,
6000,40,4010,510100,60000910,510100,,6000-40-40-4010-401010-000000-998-510100-,Salaries & Wages - Regular,E,"411,210",,,,,
6000,40,4010,510100,60404760,510100,,6000-40-40-4010-401000-000000-981-510100-,Salaries & Wages - Regular,E,0,,,,,
6000,40,4010,510100,60404770,510100,,6000-40-40-4010-401010-000000-981-510100-,Salaries & Wages - Regular,E,0,,,,,
6000,40,4010,510100,60404780,510100,,6000-40-40-4010-401020-000000-981-510100-,Salaries & Wages - Regular,E,0,,,,,
6000,40,4010,510100,60404790,510100,,6000-40-40-4010-401030-000000-981-510100-,Salaries & Wages - Regular,E,0,,,,,
6000,40,4010,510140,60000680,510140,,6000-40-40-4010-401030-000000-998-510140-,Overtime,E,0,,,,,
6000,40,4010,510140,60000910,510140,,6000-40-40-4010-401010-000000-998-510140-,Overtime,E,"1,000",,,,,
6000,40,4010,510140,60404770,510140,,6000-40-40-4010-401010-000000-981-510140-,Overtime,E,0,,,,,
6000,40,4010,510140,60404780,510140,,6000-40-40-4010-401020-000000-981-510140-,Overtime,E,0,,,,,
6000,40,4010,510140,60404790,510140,,6000-40-40-4010-401030-000000-981-510140-,Overtime,E,0,,,,,
6000,40,4010,510150,60000670,510150,,6000-40-40-4010-401000-000000-998-510150-,Salary & Wage - Temp,E,"57,500",,,,,
6000,40,4010,510150,60000910,510150,,6000-40-40-4010-401010-000000-998-510150-,Salary & Wage - Temp,E,"9,000",,,,,
6000,40,4010,510150,60404013,510150,,6000-40-40-4010-401000-000000-985-510150-,Salary & Wage - Temp,E,0,,,,,
6000,40,4010,510150,60404014,510150,,6000-40-40-4010-401010-000000-985-510150-,Salary & Wage - Temp,E,0,,,,,
6000,40,4010,510150,60404260,510150,,6000-40-40-4010-401020-000000-998-510150-,Salary & Wage - Temp,E,"13,000",,,,,
6000,40,4010,510150,60404760,510150,,6000-40-40-4010-401000-000000-981-510150-,Salary & Wage - Temp,E,0,,,,,
6000,40,4010,510150,60404770,510150,,6000-40-40-4010-401010-000000-981-510150-,Salary & Wage - Temp,E,0,,,,,
6000,40,4010,510150,60404780,510150,,6000-40-40-4010-401020-000000-981-510150-,Salary & Wage - Temp,E,0,,,,,
6000,40,4010,510150,60404790,510150,,6000-40-40-4010-401030-000000-981-510150-,Salary & Wage - Temp,E,0,,,,,
6000,40,4010,510190,60000910,510190,,6000-40-40-4010-401010-000000-998-510190-,Salary & Wages-Part-Time,E,"47,000",,,,,
6000,40,4010,510195,60000670,510195,,6000-40-40-4010-401000-000000-998-510195-,Employee Merit Pay,E,"11,784",,,,,
6000,40,4010,510195,60000680,510195,,6000-40-40-4010-401030-000000-998-510195-,Employee Merit Pay,E,"7,420",,,,,
6000,40,4010,510195,60000910,510195,,6000-40-40-4010-401010-000000-998-510195-,Employee Merit Pay,E,"4,848",,,,,
6000,40,4010,515130,60000670,515130,,6000-40-40-4010-401000-000000-998-515130-,Social Security Tax,E,"61,486",,,,,
6000,40,4010,515130,60000680,515130,,6000-40-40-4010-401030-000000-998-515130-,Social Security Tax,E,"46,649",,,,,
6000,40,4010,515130,60000910,515130,,6000-40-40-4010-401010-000000-998-515130-,Social Security Tax,E,"31,829",,,,,
6000,40,4010,515130,60404013,515130,,6000-40-40-4010-401000-000000-985-515130-,Social Security Tax,E,0,,,,,
6000,40,4010,515130,60404014,515130,,6000-40-40-4010-401010-000000-985-515130-,Social Security Tax,E,0,,,,,
6000,40,4010,515130,60404760,515130,,6000-40-40-4010-401000-000000-981-515130-,Social Security Tax,E,0,,,,,
6000,40,4010,515130,60404770,515130,,6000-40-40-4010-401010-000000-981-515130-,Social Security Tax,E,0,,,,,
6000,40,4010,515130,60404780,515130,,6000-40-40-4010-401020-000000-981-515130-,Social Security Tax,E,0,,,,,
6000,40,4010,515130,60404790,515130,,6000-40-40-4010-401030-000000-981-515130-,Social Security Tax,E,0,,,,,
6000,40,4010,515140,60000670,515140,,6000-40-40-4010-401000-000000-998-515140-,Empl Retirement Expns,E,"57,396",,,,,
6000,40,4010,515140,60000680,515140,,6000-40-40-4010-401030-000000-998-515140-,Empl Retirement Expns,E,"43,861",,,,,
6000,40,4010,515140,60000910,515140,,6000-40-40-4010-401010-000000-998-515140-,Empl Retirement Expns,E,"29,970",,,,,
6000,40,4010,515140,60404760,515140,,6000-40-40-4010-401000-000000-981-515140-,Empl Retirement Expns,E,0,,,,,
6000,40,4010,515140,60404770,515140,,6000-40-40-4010-401010-000000-981-515140-,Empl Retirement Expns,E,0,,,,,
6000,40,4010,515140,60404780,515140,,6000-40-40-4010-401020-000000-981-515140-,Empl Retirement Expns,E,0,,,,,
6000,40,4010,515140,60404790,515140,,6000-40-40-4010-401030-000000-981-515140-,Empl Retirement Expns,E,0,,,,,
6000,40,4010,515150,60000670,515150,,6000-40-40-4010-401000-000000-998-515150-,Empl Insurance Premium,E,"45,409",,,,,
6000,40,4010,515150,60000680,515150,,6000-40-40-4010-401030-000000-998-515150-,Empl Insurance Premium,E,"65,125",,,,,
6000,40,4010,515150,60000910,515150,,6000-40-40-4010-401010-000000-998-515150-,Empl Insurance Premium,E,"45,664",,,,,
6000,40,4010,515160,60000670,515160,,6000-40-40-4010-401000-000000-998-515160-,Retiree Insurance Premium,E,"13,484",,,,,
6000,40,4010,515160,60000680,515160,,6000-40-40-4010-401030-000000-998-515160-,Retiree Insurance Premium,E,"6,742",,,,,
6000,40,4010,515160,60000910,515160,,6000-40-40-4010-401010-000000-998-515160-,Retiree Insurance Premium,E,"13,484",,,,,
6000,40,4010,515190,60000670,515190,,6000-40-40-4010-401000-000000-998-515190-,401K Retirement,E,"24,015",,,,,
6000,40,4010,515190,60000680,515190,,6000-40-40-4010-401030-000000-998-515190-,401K Retirement,E,"18,294",,,,,
6000,40,4010,515190,60000910,515190,,6000-40-40-4010-401010-000000-998-515190-,401K Retirement,E,"12,482",,,,,
6000,40,4010,515190,60404760,515190,,6000-40-40-4010-401000-000000-981-515190-,401K Retirement,E,0,,,,,
6000,40,4010,515190,60404770,515190,,6000-40-40-4010-401010-000000-981-515190-,401K Retirement,E,0,,,,,
6000,40,4010,515190,60404780,515190,,6000-40-40-4010-401020-000000-981-515190-,401K Retirement,E,0,,,,,
6000,40,4010,515190,60404790,515190,,6000-40-40-4010-401030-000000-981-515190-,401K Retirement,E,0,,,,,
6000,40,4010,515200,60000670,515200,,6000-40-40-4010-401000-000000-998-515200-,Othr Empl Fringe Bnfts,E,"3,238",,,,,
6000,40,4010,515200,60404760,515200,,6000-40-40-4010-401000-000000-981-515200-,Othr Empl Fringe Bnfts,E,0,,,,,
6000,40,4010,520020,60404540,520020,,6000-40-40-4010-401090-000000-998-520020-,ISP Workmens Compensation,E,"235,140",,,,,
6000,40,4010,520030,60000680,520030,,6000-40-40-4010-401030-000000-998-520030-,Uniforms-Prot Clothing,E,"2,000",,,,,
6000,40,4010,520060,60000670,520060,,6000-40-40-4010-401000-000000-998-520060-,Meals and Subsistence,E,0,,,,,
6000,40,4010,520060,60000680,520060,,6000-40-40-4010-401030-000000-998-520060-,Meals and Subsistence,E,"9,000",,,,,
6000,40,4010,520060,60000910,520060,,6000-40-40-4010-401010-000000-998-520060-,Meals and Subsistence,E,"25,500",,,,,
6000,40,4010,520060,60404014,520060,,6000-40-40-4010-401010-000000-985-520060-,Meals and Subsistence,E,0,,,,,
6000,40,4010,520060,60404760,520060,,6000-40-40-4010-401000-000000-981-520060-,Meals and Subsistence,E,0,,,,,
6000,40,4010,520060,60404770,520060,,6000-40-40-4010-401010-000000-981-520060-,Meals and Subsistence,E,0,,,,,
6000,40,4010,520060,60404790,520060,,6000-40-40-4010-401030-000000-981-520060-,Meals and Subsistence,E,0,,,,,
6000,40,4010,520100,60000670,520100,,6000-40-40-4010-401000-000000-998-520100-,Maintenance Materials & Suppli,E,500,,,,,
6000,40,4010,520210,60000680,520210,,6000-40-40-4010-401030-000000-998-520210-,Advertising,E,"118,000",,,,,
6000,40,4010,520210,60000910,520210,,6000-40-40-4010-401010-000000-998-520210-,Advertising,E,"3,000",,,,,
6000,40,4010,520210,60404770,520210,,6000-40-40-4010-401010-000000-981-520210-,Advertising,E,0,,,,,
6000,40,4010,520210,60404790,520210,,6000-40-40-4010-401030-000000-981-520210-,Advertising,E,0,,,,,
6000,40,4010,520230,60000670,520230,,6000-40-40-4010-401000-000000-998-520230-,Pro Fee-Acctng&Audtng,E,0,,,,,
6000,40,4010,520240,60000670,520240,,6000-40-40-4010-401000-000000-998-520240-,Professional Fees - Legal,E,0,,,,,
6000,40,4010,520240,60404260,520240,,6000-40-40-4010-401020-000000-998-520240-,Professional Fees - Legal,E,"151,700",,,,,
6000,40,4010,520240,60404780,520240,,6000-40-40-4010-401020-000000-981-520240-,Professional Fees - Legal,E,0,,,,,
6000,40,4010,520350,60000810,520350,,6000-40-40-4010-401070-000000-998-520350-,Utilities-Gas,E,"657,353",,,,,
6000,40,4010,520350,60404219,520350,,6000-40-40-4010-401070-000000-984-520350-,Utilities-Gas,E,0,,,,,
6000,40,4010,520360,60000810,520360,,6000-40-40-4010-401070-000000-998-520360-,Utilities - Water,E,"2,681,591",,,,,
6000,40,4010,520590,60000670,520590,,6000-40-40-4010-401000-000000-998-520590-,Sludge Disposal,E,"3,000",,,,,
6000,40,4010,521900,60000910,521900,,6000-40-40-4010-401010-000000-998-521900-,Fees - Other,E,"6,500",,,,,
6000,40,4010,521900,60404031,521900,,6000-40-40-4010-401030-000000-980-521900-,Fees - Other,E,0,,,,,
6000,40,4010,521910,60000670,521910,,6000-40-40-4010-401000-000000-998-521910-,Misc Contractual Services,E,"91,500",,,,,
6000,40,4010,521910,60000680,521910,,6000-40-40-4010-401030-000000-998-521910-,Misc Contractual Services,E,"622,200",,,,,
6000,40,4010,521910,60000910,521910,,6000-40-40-4010-401010-000000-998-521910-,Misc Contractual Services,E,"23,500",,,,,
6000,40,4010,521910,60404013,521910,,6000-40-40-4010-401000-000000-985-521910-,Misc Contractual Services,E,0,,,,,
6000,40,4010,521910,60404031,521910,,6000-40-40-4010-401030-000000-980-521910-,Misc Contractual Services,E,0,,,,,
6000,40,4010,521910,60404047,521910,,6000-40-40-4010-401010-000000-980-521910-,Misc Contractual Services,E,0,,,,,
6000,40,4010,521910,60404106,521910,,6000-40-40-4010-401030-000000-982-521910-,Misc Contractual Services,E,0,,,,,
6000,40,4010,521910,60404260,521910,,6000-40-40-4010-401020-000000-998-521910-,Misc Contractual Services,E,"5,400",,,,,
6000,40,4010,521910,60404760,521910,,6000-40-40-4010-401000-000000-981-521910-,Misc Contractual Services,E,0,,,,,
6000,40,4010,521910,60404770,521910,,6000-40-40-4010-401010-000000-981-521910-,Misc Contractual Services,E,0,,,,,
6000,40,4010,521910,60404780,521910,,6000-40-40-4010-401020-000000-981-521910-,Misc Contractual Services,E,0,,,,,
6000,40,4010,521910,60404790,521910,,6000-40-40-4010-401030-000000-981-521910-,Misc Contractual Services,E,0,,,,,
6000,40,4010,522210,60000680,522210,,6000-40-40-4010-401030-000000-998-522210-,Specialty Departmental Supplie,E,"16,000",,,,,
6000,40,4010,522210,60000910,522210,,6000-40-40-4010-401010-000000-998-522210-,Specialty Departmental Supplie,E,0,,,,,
6000,40,4010,522210,60404014,522210,,6000-40-40-4010-401010-000000-985-522210-,Specialty Departmental Supplie,E,0,,,,,
6000,40,4010,522210,60404760,522210,,6000-40-40-4010-401000-000000-981-522210-,Specialty Departmental Supplie,E,0,,,,,
6000,40,4010,522210,60404790,522210,,6000-40-40-4010-401030-000000-981-522210-,Specialty Departmental Supplie,E,0,,,,,
6000,40,4010,522240,60000670,522240,,6000-40-40-4010-401000-000000-998-522240-,Office Supplies,E,"1,125",,,,,
6000,40,4010,522240,60000680,522240,,6000-40-40-4010-401030-000000-998-522240-,Office Supplies,E,"1,000",,,,,
6000,40,4010,522240,60000910,522240,,6000-40-40-4010-401010-000000-998-522240-,Office Supplies,E,"12,000",,,,,
6000,40,4010,522240,60404061,522240,,6000-40-40-4010-401040-000000-980-522240-,Office Supplies,E,0,,,,,
6000,40,4010,522240,60404670,522240,,6000-40-40-4010-401040-000000-998-522240-,Office Supplies,E,0,,,,,
6000,40,4010,522240,60404760,522240,,6000-40-40-4010-401000-000000-981-522240-,Office Supplies,E,0,,,,,
6000,40,4010,522250,60000670,522250,,6000-40-40-4010-401000-000000-998-522250-,Technology Services,E,0,,,,,
6000,40,4010,522250,60000680,522250,,6000-40-40-4010-401030-000000-998-522250-,Technology Services,E,"1,200",,,,,
6000,40,4010,522250,60000910,522250,,6000-40-40-4010-401010-000000-998-522250-,Technology Services,E,"1,300",,,,,
6000,40,4010,522250,60404770,522250,,6000-40-40-4010-401010-000000-981-522250-,Technology Services,E,0,,,,,
6000,40,4010,522250,60404790,522250,,6000-40-40-4010-401030-000000-981-522250-,Technology Services,E,0,,,,,
6000,40,4010,522500,60000670,522500,,6000-40-40-4010-401000-000000-998-522500-,Telecommunications,E,0,,,,,
6000,40,4010,522500,60000680,522500,,6000-40-40-4010-401030-000000-998-522500-,Telecommunications,E,800,,,,,
6000,40,4010,522500,60000810,522500,,6000-40-40-4010-401070-000000-998-522500-,Telecommunications,E,"815,760",,,,,
6000,40,4010,522500,60000910,522500,,6000-40-40-4010-401010-000000-998-522500-,Telecommunications,E,700,,,,,
6000,40,4010,522500,60404041,522500,,6000-40-40-4010-401070-000000-980-522500-,Telecommunications,E,0,,,,,
6000,40,4010,522500,60404262,522500,,6000-40-40-4010-401070-000000-985-522500-,Telecommunications,E,0,,,,,
6000,40,4010,522500,60404770,522500,,6000-40-40-4010-401010-000000-981-522500-,Telecommunications,E,0,,,,,
6000,40,4010,522510,60000670,522510,,6000-40-40-4010-401000-000000-998-522510-,ISP Telecommunications,E,0,,,,,
6000,40,4010,522510,60000680,522510,,6000-40-40-4010-401030-000000-998-522510-,ISP Telecommunications,E,411,,,,,
6000,40,4010,522510,60000910,522510,,6000-40-40-4010-401010-000000-998-522510-,ISP Telecommunications,E,482,,,,,
6000,40,4010,522520,60000810,522520,,6000-40-40-4010-401070-000000-998-522520-,Utilities,E,"5,703,834",,,,,
6000,40,4010,522520,60404041,522520,,6000-40-40-4010-401070-000000-980-522520-,Utilities,E,0,,,,,
6000,40,4010,523000,60404540,523000,,6000-40-40-4010-401090-000000-998-523000-,ISP Insurance Premiums,E,"781,761",,,,,
6000,40,4010,523010,60404540,523010,,6000-40-40-4010-401090-000000-998-523010-,ISP Insurance Administration,E,"89,232",,,,,
6000,40,4010,524020,60000680,524020,,6000-40-40-4010-401030-000000-998-524020-,Rental Of Equipment,E,"16,000",,,,,
6000,40,4010,524020,60000910,524020,,6000-40-40-4010-401010-000000-998-524020-,Rental Of Equipment,E,"5,000",,,,,
6000,40,4010,529000,60000670,529000,,6000-40-40-4010-401000-000000-998-529000-,Travel & Meetings,E,"30,570",,,,,
6000,40,4010,529000,60000680,529000,,6000-40-40-4010-401030-000000-998-529000-,Travel & Meetings,E,"5,000",,,,,
6000,40,4010,529000,60404013,529000,,6000-40-40-4010-401000-000000-985-529000-,Travel & Meetings,E,0,,,,,
6000,40,4010,529000,60404260,529000,,6000-40-40-4010-401020-000000-998-529000-,Travel & Meetings,E,0,,,,,
6000,40,4010,529000,60404760,529000,,6000-40-40-4010-401000-000000-981-529000-,Travel & Meetings,E,0,,,,,
6000,40,4010,529000,60404770,529000,,6000-40-40-4010-401010-000000-981-529000-,Travel & Meetings,E,0,,,,,
6000,40,4010,529000,60404780,529000,,6000-40-40-4010-401020-000000-981-529000-,Travel & Meetings,E,0,,,,,
